#     M*           rh* 
   9.8283e+07     1.0453
   9.2375e+07     1.0043
   1.3476e+08     1.2775
   2.7523e+07     1.8010
   2.7372e+07     1.5878
   4.6908e+07     1.5033
   8.3667e+07     1.1084
   9.3337e+07     1.0213
   1.0191e+09     1.7140
   2.9720e+08     0.7367
   2.8658e+07     0.7251
   9.5511e+08     1.4563
   1.7595e+08     0.5122
   4.1161e+08     1.1628
   1.1067e+08     1.2702
   8.9093e+07     1.1924
   5.0900e+07     1.5257
   2.9000e+07     1.3001
   2.9301e+08     1.3321
   1.8678e+08     1.1187
   2.4497e+08     2.4688
   1.0574e+08     1.1322
   8.8558e+07     1.1976
   2.7753e+07     1.4231
   1.8976e+08     1.3514
   1.9239e+08     1.1134
   7.1428e+07     0.9115
   1.1007e+08     1.2938
   5.2978e+07     1.3495
   3.1116e+07     1.5441
   8.9881e+08     4.8277
   3.4135e+08     1.2250
   3.9536e+07     1.5170
   9.0920e+07     1.1320
   3.5115e+07     0.9061
   2.2660e+08     1.1121
   1.4406e+08     1.6850
   1.3895e+08     1.4433
   4.9660e+07     1.3037
   9.7923e+07     0.6275
   4.6731e+08     2.6489
   1.2049e+08     0.7494
   3.3864e+07     1.1206
   3.5273e+08     1.2938
   3.5863e+08     0.3003
   1.5814e+08     0.4255
   1.9713e+08     1.5027
   3.6999e+08     1.0661
   9.4992e+07     1.1594
   4.5743e+07     1.2985
   8.9013e+07     1.1846
   7.3986e+08     3.0424
   1.8623e+08     1.2759
   3.7837e+07     1.5312
   1.1276e+08     1.7582
   2.8421e+07     1.6324
   6.2861e+07     0.8396
   1.0797e+08     1.0204
   2.6972e+08     0.5018
   2.7672e+07     1.5501
   5.3034e+07     1.3178
   2.4548e+08     0.5113
   3.2800e+07     1.4166
   2.6248e+07     1.8931
   5.3111e+07     0.9843
   1.4703e+08     1.6013
   4.1915e+07     1.7570
   1.0894e+08     1.2172
   4.6432e+07     1.1725
   4.0334e+07     1.2433
   6.8274e+07     1.1789
   3.3323e+08     0.5842
   2.0523e+08     1.4037
   3.7192e+07     1.6525
   3.5726e+07     0.6862
   6.6188e+08     1.7758
   1.9557e+08     1.3483
   2.5748e+08     1.4788
   5.0855e+07     1.3601
   1.6142e+08     0.9940
   6.8221e+07     1.6399
   9.4278e+07     1.3839
   2.8965e+07     1.6125
   7.8696e+08     2.4216
   5.7482e+08     1.7706
   1.1463e+09     1.4763
   4.2366e+07     0.8919
   1.2976e+08     1.0632
   2.5759e+07     0.9702
   1.7814e+08     1.1752
   3.2827e+07     1.8599
   1.3759e+08     1.9662
   1.8460e+08     1.4821
   9.5752e+07     1.4120
   3.7386e+07     1.7782
   3.9473e+07     0.8538
   5.0156e+08     1.1503
   1.2821e+08     1.7174
   6.8533e+08     0.6233
   8.5227e+07     1.4791
   4.6346e+07     0.5847
   6.2551e+07     1.1531
   5.8919e+07     0.8604
   8.3003e+07     0.5991
   2.5856e+07     1.0478
   2.2705e+08     1.2738
   3.6525e+08     0.3532
   4.4141e+07     1.5174
   8.6910e+07     0.9955
   4.9097e+07     1.5275
   1.5146e+08     1.0877
   1.0406e+08     0.7671
   1.0486e+08     0.8209
   6.0410e+08     1.6500
   1.2331e+08     0.5014
   1.2742e+08     0.7045
   3.1333e+07     1.5437
   6.3278e+07     2.1433
   3.4547e+08     1.8571
   8.5914e+08     2.0062
   1.4600e+08     0.4615
   9.6593e+07     1.6191
   7.9193e+07     1.2379
   4.5048e+08     0.5470
   1.6479e+08     0.8384
   3.1886e+07     1.6318
   1.0166e+09     4.0900
   1.0179e+08     0.6253
   8.9718e+08     0.9825
   5.5236e+08     1.4840
   4.2229e+08     1.1435
   2.5278e+08     1.0224
   7.0669e+07     1.4428
   1.0346e+09     2.6666
   3.9621e+07     1.5493
   1.3285e+08     0.4802
   9.5587e+07     0.7349
   1.0728e+09     1.3149
   1.0702e+09     1.7061
   3.6202e+08     1.1264
   4.8162e+08     1.4067
   1.2700e+08     0.8444
   3.3565e+07     1.0335
   1.1128e+09     0.5331
   3.5700e+07     2.0429
   3.4823e+08     1.4563
   7.8618e+07     1.5247
   4.7375e+07     1.5864
   8.2949e+08     2.9390
   3.9371e+07     1.9490
   3.0965e+08     2.0287
   8.0560e+07     1.7180
   6.9205e+07     1.0894
   3.7484e+07     1.0843
   1.0893e+09     2.5004
   3.8405e+08     0.8889
   3.2100e+08     1.4140
   3.8841e+07     1.5569
   1.0718e+08     1.3907
   3.0494e+08     0.8763
   6.3228e+07     1.5298
   3.1547e+07     1.0217
   9.8957e+08     2.3061
   2.6371e+08     1.0746
   8.5587e+08     1.7660
   1.7111e+08     1.1181
   2.1868e+08     1.0945
   2.4711e+08     1.7027
   4.4581e+07     1.7787
   1.1841e+08     1.0462
   8.6915e+07     1.0432
   2.8772e+07     1.7206
   4.5157e+08     2.2119
   2.9229e+08     1.1078
   2.8136e+08     0.5091
   3.2337e+08     0.5325
   9.1726e+07     0.9675
   4.7438e+07     1.2528
   2.8498e+07     1.9287
   7.8046e+07     1.3365
   1.3092e+08     0.9575
   3.2067e+07     1.0278
   6.1217e+08     1.4816
   1.1143e+09     3.6649
   2.1540e+08     0.3274
   8.1154e+08     2.4494
   3.9695e+07     1.1590
   1.9733e+08     1.3388
   3.4082e+07     0.8555
   3.5085e+07     1.6005
   4.5663e+08     0.5237
   3.1831e+07     1.5789
   1.1787e+08     1.1262
   2.0237e+08     0.9886
   1.4366e+08     1.4992
   7.9230e+07     1.2232
   2.8284e+07     1.3304
   1.6596e+08     0.9613
   3.5689e+07     1.5841
   5.9936e+07     1.6513
   1.2640e+08     1.1333
   2.1478e+08     1.3233
   2.1436e+08     0.5256
   2.5790e+07     1.8774
   6.8109e+08     1.3504
   7.3583e+07     1.6092
   7.0369e+07     1.2611
   1.7588e+08     0.5850
   4.3711e+07     1.0542
   2.0390e+08     0.9319
   1.2636e+08     1.0051
   6.8585e+07     1.2601
   2.1396e+08     1.1169
   4.2380e+08     0.5423
   4.2524e+07     1.4876
   1.2096e+08     1.2947
   4.4425e+07     1.5238
   1.0876e+09     2.1124
   2.8901e+08     3.6509
   6.4748e+08     1.6122
   4.8366e+08     2.2223
   3.3611e+08     1.6076
   8.3702e+07     0.8996
   3.8604e+07     1.4258
   4.8982e+07     1.0561
   1.3223e+08     1.4852
   3.0836e+07     1.3531
   4.9775e+07     1.2665
   4.7621e+07     1.1681
   1.2383e+09     1.9637
   1.7863e+08     0.8983
   3.9866e+07     1.3052
   3.7659e+07     1.4686
   2.6484e+07     1.7116
   3.4784e+08     2.2380
   7.2235e+07     1.3340
   8.2467e+07     0.5816
   4.3159e+08     0.8421
   5.6160e+07     1.4349
   1.1802e+08     0.8487
   2.5840e+08     0.6464
   3.9473e+08     1.1305
   5.5332e+07     1.2541
   1.3504e+08     1.8990
   3.6326e+07     1.4171
   9.1937e+07     1.1519
   7.1692e+07     0.8086
   7.5708e+08     0.7354
   4.3854e+08     0.4175
   1.6248e+08     0.9717
   2.8857e+07     0.6395
   7.1138e+08     1.8985
   5.2380e+07     0.8901
   6.9068e+07     1.3529
   4.9884e+07     1.4682
   2.8612e+08     0.3268
   2.5094e+08     0.3510
   3.9428e+07     1.6937
   1.2437e+09     1.9400
   1.1450e+08     1.2963
   7.7235e+07     1.5871
   1.4490e+08     0.6825
   1.3354e+08     1.2710
   1.1749e+09     2.2246
   6.3397e+07     0.7852
   4.7962e+07     0.7954
   5.2032e+07     1.6103
   9.0153e+07     1.1764
   1.4449e+08     1.2151
   3.9021e+07     1.7509
   6.6331e+07     1.4865
   6.1641e+07     0.6894
   4.3463e+08     1.2153
   3.3751e+08     1.4726
   7.6335e+07     0.6826
   1.5732e+08     1.1594
   4.2033e+08     1.3739
   6.5188e+07     1.1456
   8.9698e+07     1.1108
   3.8435e+07     0.9041
   1.1386e+08     0.8051
   7.4451e+08     1.6571
   2.0313e+08     0.9482
   1.4018e+08     1.3823
   1.0365e+08     0.9452
   3.0302e+08     1.1724
   3.4414e+07     1.4733
   7.1378e+07     0.6396
   1.4721e+08     1.1652
   1.6196e+08     1.5388
   4.1080e+07     1.1611
   3.0685e+08     1.8204
   4.8077e+08     0.4562
   2.8234e+07     1.1338
   6.6593e+07     1.4354
   4.6430e+07     1.6342
   1.2072e+08     1.8960
   6.9500e+07     1.1173
   4.6944e+07     1.5208
   3.2062e+07     1.7371
   1.0792e+09     3.4813
   1.6221e+08     1.4096
   2.8257e+07     1.0694
   2.9274e+07     1.9101
   1.2026e+09     3.3516
   3.1477e+08     0.9191
   3.8356e+08     1.6884
   7.8061e+07     0.4501
   7.3606e+07     0.4662
   5.5551e+08     2.2860
   4.9632e+07     1.2082
   3.3702e+07     1.2992
   1.4248e+08     0.4922
   5.6499e+07     2.0133
   1.0702e+08     1.5955
   1.8653e+08     1.2124
   1.0608e+09     0.4795
   3.6929e+07     1.2846
   5.1184e+07     1.2226
   2.7398e+08     2.6063
   1.0502e+09     2.3418
   4.3310e+07     1.1159
   3.0567e+08     0.3400
   3.6441e+07     2.3059
   2.2767e+08     0.7138
   2.4617e+08     2.2088
   1.7621e+08     1.3661
   8.5567e+07     0.9806
   3.2788e+08     0.3596
   9.4045e+07     1.4148
   9.3367e+07     0.9682
   4.4936e+07     1.2720
   3.4159e+07     1.4318
   2.8424e+07     1.7328
   4.5492e+07     1.0403
   3.0936e+07     0.8116
   1.0722e+08     0.6434
   2.9087e+07     1.5283
   6.1474e+08     0.5057
   2.8480e+08     1.2673
   2.7283e+07     0.8282
   8.7852e+07     0.7914
   5.9026e+08     1.7558
   7.8690e+08     0.8458
   2.6334e+07     1.2312
   5.8158e+07     1.0683
   3.4463e+07     0.5609
   3.7994e+08     1.5107
   1.4802e+08     0.4492
   6.4266e+07     0.7846
   1.0511e+08     1.6412
   4.1342e+07     1.5405
   1.0613e+08     0.7757
   5.9166e+08     2.4741
   6.2673e+08     1.1850
   5.2721e+07     0.7819
   5.3766e+07     1.4539
   3.9430e+07     1.5112
   5.0593e+07     0.9307
   7.8233e+08     3.7892
   5.2556e+08     1.8670
   7.5360e+07     1.0512
   5.2247e+07     0.9091
   6.9852e+07     1.6197
   4.0138e+07     1.3749
   4.5036e+07     1.0295
   3.5072e+08     1.1570
   7.0834e+07     1.0804
   5.4392e+07     1.0342
   2.6900e+07     1.1289
   3.1535e+07     1.2871
   3.8428e+07     0.7622
   4.4977e+08     1.3630
   4.2642e+07     1.0246
   7.3994e+07     0.7361
   1.6271e+08     0.6506
   2.5874e+07     0.7165
   8.0167e+07     1.1181
   5.1349e+07     1.5898
   6.2677e+08     1.5890
   1.4461e+08     0.4981
   4.9276e+07     0.7972
   4.2488e+07     0.8745
   4.4336e+07     0.6960
   2.4028e+08     0.3882
   4.2172e+07     1.4416
   5.5899e+08     1.7613
   7.2445e+07     0.9029
   5.9872e+07     1.1952
   7.8418e+08     3.1986
   1.0559e+09     2.0189
   4.3316e+08     1.8679
   1.2594e+08     0.8684
   2.6924e+08     1.0901
   3.1953e+07     1.3077
   6.3466e+07     1.6366
   1.6821e+08     0.6045
   4.1475e+07     1.9011
   7.4131e+08     1.5469
   1.0427e+08     1.2284
   6.2224e+07     0.9356
   5.6291e+08     1.0490
   5.0257e+07     1.2886
   9.7922e+07     1.1068
   1.4242e+08     0.6537
   3.2399e+07     1.3854
   2.0770e+08     0.6098
   8.3508e+08     1.8146
   1.1008e+09     3.5312
   5.3271e+07     0.9845
   1.2158e+08     1.5897
   2.7936e+08     1.3247
   5.5097e+07     1.1588
   3.2279e+07     1.2371
   4.1011e+08     1.5452
   1.1263e+08     0.8006
   3.9281e+07     1.2782
   1.5324e+08     0.4894
   1.0541e+09     3.8927
   6.6351e+08     1.7494
   1.2891e+08     1.5022
   2.1178e+08     1.2457
   6.6062e+07     1.5617
   5.8480e+07     1.2615
   1.0769e+08     1.2936
   4.2984e+07     0.6879
   1.0720e+08     0.8923
   2.8018e+07     1.2836
   3.4720e+07     1.1323
   1.1800e+09     3.2637
   3.7075e+08     1.2028
   5.8258e+07     0.4747
   1.2726e+08     0.6751
   1.3816e+08     1.7164
   1.6283e+08     1.4042
   1.2390e+08     1.4966
   1.1423e+08     0.5232
   7.3283e+08     1.2102
   4.8942e+07     0.7239
   3.7845e+07     1.2091
   7.7566e+07     1.3069
   2.7504e+07     1.3324
   2.3880e+08     0.4520
   4.9332e+07     1.4156
   1.8342e+08     1.2080
   6.2459e+07     1.5479
   5.8515e+08     1.1873
   8.9995e+07     0.7086
   3.2590e+07     0.9260
   8.9412e+07     1.8268
   4.7111e+07     1.9637
   4.2279e+07     1.5267
   2.9034e+08     1.6735
   3.8097e+08     1.6112
   4.5759e+07     0.9508
   7.2962e+07     1.4967
   1.2166e+08     1.3019
   4.9982e+07     1.5012
   4.4902e+07     0.8074
   1.3939e+08     0.3133
   6.7772e+07     1.1017
   8.3059e+08     2.2343
   1.5673e+08     0.9669
   1.7189e+08     0.7610
   3.3315e+07     1.0932
   1.7376e+08     0.4956
   7.6250e+07     1.0633
   3.2120e+07     1.0958
   2.5307e+07     1.1793
   4.2986e+07     1.4138
   1.6351e+08     1.1113
   1.2317e+08     0.9389
   8.3705e+07     1.4363
   4.7869e+07     0.9593
   1.6210e+08     0.6035
   6.8325e+08     2.0546
   1.8899e+08     0.7095
   1.6713e+08     1.1922
   3.2391e+07     1.3340
   3.4803e+07     1.4222
   2.7423e+08     1.0610
   2.6256e+07     1.1159
   2.0187e+08     1.5173
   4.8164e+08     3.0247
   1.8914e+08     1.6419
   8.3962e+07     0.5578
   8.1196e+08     1.3201
   1.1510e+08     1.1409
   1.0746e+09     2.3784
   3.1352e+07     1.4948
   1.1672e+08     0.9442
   6.1180e+07     0.5442
   2.0004e+08     1.2827
   7.5335e+08     2.8204
   3.2740e+07     1.1850
   3.2797e+07     1.3090
   4.9160e+08     1.4246
   9.2543e+07     1.0263
   5.3831e+07     1.5192
   5.4758e+07     1.5813
   3.4884e+08     0.3032
   2.7487e+07     1.1929
   3.0733e+07     1.3282
   4.3366e+07     1.1450
   1.1024e+09     0.8962
   2.8410e+08     0.4657
   1.5414e+08     0.8163
   2.8981e+07     1.1125
   4.8590e+08     0.3084
   1.0806e+08     1.0051
   5.9045e+07     1.4804
   9.5881e+07     1.1559
   3.0327e+08     0.8436
   2.5501e+07     1.2711
   2.9306e+07     0.5748
   9.3193e+07     1.5179
   7.7582e+07     0.9800
   4.8946e+07     0.5472
   6.1211e+08     4.0020
   1.8407e+08     0.5718
   8.3951e+07     0.5881
   5.6495e+07     0.8958
   7.0252e+07     1.3028
   4.6392e+08     1.0304
   2.3689e+08     0.5197
   1.1311e+08     1.7850
   4.7291e+07     1.2992
   3.9386e+08     1.3848
   5.0160e+08     1.8612
   1.0657e+08     1.1765
   1.0662e+08     0.9620
   5.7757e+07     0.8502
   5.8772e+07     1.0412
   3.6068e+07     0.5299
   1.5096e+08     0.6459
   2.4114e+08     1.1846
   1.0282e+08     0.7866
   6.3023e+07     1.2529
   1.4847e+08     1.2285
   5.3479e+07     1.1090
   3.2690e+08     1.4904
   3.2950e+08     1.5942
   1.2771e+08     1.6123
   4.5252e+08     2.2192
   2.5648e+07     1.4506
   7.7172e+07     0.8066
   1.3620e+08     2.4601
   7.0687e+07     1.0027
   4.0869e+08     0.7067
   1.8412e+08     0.5438
   2.8190e+07     1.1273
   5.2955e+07     0.7374
   7.1003e+08     2.1004
   3.8645e+07     1.4072
   1.6781e+08     0.8974
   1.2447e+08     0.6058
   3.9680e+07     0.9443
   3.3759e+07     1.7181
   4.4748e+07     1.2896
   3.0048e+08     2.1847
   3.8050e+07     0.8815
   2.5368e+07     1.2872
   5.5734e+07     1.2687
   2.3216e+08     0.6618
   3.4620e+08     0.8551
   2.2555e+08     0.6158
   4.8378e+07     1.3281
   1.1652e+08     0.6712
   7.3241e+07     0.6027
   3.5925e+08     1.7138
   1.0347e+08     1.0688
   4.1065e+08     1.0040
   3.2777e+07     1.3950
   4.7595e+07     1.9926
   6.7560e+07     0.8029
   6.0547e+07     1.0030
   2.0519e+08     0.4733
   1.8583e+08     1.1132
   1.9182e+08     0.4711
   2.9777e+08     1.4280
   9.8567e+07     1.6655
   2.5277e+07     1.6707
   2.4638e+08     1.9822
   4.0946e+07     1.8696
   2.8299e+07     1.7667
   2.6253e+07     2.0131
   6.1151e+07     1.4156
   4.0899e+07     1.2084
   1.0316e+09     1.1554
   1.7350e+08     1.4685
   5.3221e+07     0.8582
   6.6954e+07     1.2836
   5.1458e+07     1.2068
   6.4184e+07     1.2643
   2.5861e+07     1.2871
   7.9583e+08     1.7932
   3.7670e+07     1.0474
   3.5817e+07     1.6496
   1.3520e+08     1.6356
   9.8064e+07     1.3074
   7.2472e+07     0.6927
   6.0999e+07     0.8918
   8.1971e+08     0.8711
   3.4096e+08     1.2122
   2.8742e+07     1.3436
   3.4222e+07     1.0713
   3.3897e+07     1.0271
   3.1805e+07     1.0437
   2.7569e+07     1.4155
   1.4160e+08     0.6917
   2.6416e+07     1.1078
   5.2798e+07     1.5645
   1.4148e+08     1.2502
   7.9491e+07     0.6656
   2.7991e+07     1.3010
   8.8681e+07     0.8313
   2.6875e+07     1.1202
   9.8871e+07     0.7907
   2.7923e+07     1.1034
   7.7655e+07     0.6041
   5.5451e+07     0.9741
   4.5430e+07     1.1604
   5.4340e+07     1.4454
   3.7967e+07     1.5501
   4.3315e+08     0.6488
   3.5042e+08     0.7245
   4.4268e+07     1.0564
   3.7648e+07     1.5263
   1.6328e+08     0.3792
   3.3685e+07     1.2053
   3.9189e+07     0.6727
   9.2718e+07     1.3720
   3.8880e+08     2.7468
   7.4794e+08     1.6361
   9.9599e+08     1.5354
   9.2603e+08     1.9303
   1.8355e+08     1.1682
   5.1010e+08     1.2007
   3.2723e+07     0.9506
   4.5434e+07     1.1990
   1.5499e+08     0.6615
   2.8850e+08     0.4899
   5.8713e+07     1.6304
   3.4549e+07     1.0954
   1.0866e+09     2.4732
   2.0225e+08     2.1685
   4.0386e+07     0.7707
   8.8106e+08     1.2197
   5.5221e+07     0.9163
   6.6738e+07     0.9065
   5.5298e+07     0.8846
   6.3656e+07     1.3500
   7.4543e+08     4.3668
   6.6434e+07     0.8024
   7.0971e+07     0.4519
   2.2099e+08     0.3121
   3.9897e+08     1.2545
   6.4430e+07     0.6562
   2.8085e+08     1.6115
   8.0088e+07     1.3574
   9.5025e+07     0.9183
   3.6698e+07     1.3704
   2.9507e+08     1.5769
   1.5451e+08     1.1913
   1.1614e+08     0.9715
   4.7750e+07     1.2048
   8.2999e+08     1.8207
   1.9932e+08     0.8439
   5.1811e+07     1.5113
   5.2448e+07     1.0921
   7.4322e+08     2.1812
   3.3786e+07     0.7302
   1.2468e+09     0.5916
   3.0888e+07     1.3261
   3.0254e+08     1.0841
   3.8006e+07     0.8040
   6.6245e+07     0.6589
   2.0188e+08     0.4326
   4.7515e+08     1.0661
   1.0982e+08     1.0811
   3.0368e+08     1.0028
   4.2390e+07     1.2412
   9.4461e+07     0.6317
   8.2697e+08     1.5144
   1.6785e+08     0.5882
   2.5500e+07     1.4672
   3.4969e+07     1.6252
   4.6934e+07     1.2349
   4.1645e+08     3.7374
   1.9720e+08     1.0053
   4.1951e+07     1.3699
   6.6728e+07     1.2980
   8.5603e+07     0.9400
   3.2122e+07     0.4913
   2.5681e+07     1.1469
   5.6687e+07     0.9382
   7.8688e+08     1.9471
   1.7636e+08     1.4699
   1.1897e+08     0.7090
   1.4384e+08     0.3863
   1.0381e+08     0.4896
   2.9553e+07     0.9779
   3.1593e+07     0.9792
   2.5803e+07     1.2125
   7.1683e+08     4.1117
   5.0231e+08     1.2240
   2.6571e+08     1.0468
   9.3609e+07     0.9549
   2.9411e+07     1.0128
   3.3644e+07     0.8751
   3.3403e+07     1.3731
   1.8462e+08     1.3835
   4.1203e+08     1.8575
   7.1783e+08     1.9491
   3.2456e+08     1.6855
   1.2094e+09     2.3734
   2.3961e+08     0.5517
   4.5437e+07     0.6843
   9.9556e+07     1.0233
   2.7262e+08     0.6110
   4.2315e+07     1.7512
   6.3014e+08     3.2053
   6.1016e+08     2.3464
   3.4974e+08     0.5980
   3.0426e+07     1.5408
   4.4061e+08     2.4753
   2.7396e+07     1.1587
   1.1115e+08     0.8728
   7.7850e+07     0.7449
   3.5709e+07     1.0646
   3.8522e+07     1.1576
   9.4306e+08     2.2016
   4.2206e+07     0.5981
   3.3539e+07     1.6034
   2.7756e+07     0.9112
   5.6024e+07     1.2173
   3.5573e+08     1.4274
   8.8319e+08     3.0365
   3.8487e+07     1.2413
   2.3422e+08     2.3034
   5.4037e+07     1.1894
   7.4562e+07     0.8197
   1.8607e+08     0.4787
   5.2271e+07     0.8627
   3.5250e+08     0.7739
   1.2650e+08     1.0903
   8.4729e+07     0.5713
   4.1937e+07     1.0763
   6.8690e+07     0.7949
   1.0437e+08     1.0938
   6.3678e+07     0.7668
   3.7855e+07     1.3999
   3.5350e+08     1.6547
   7.4452e+07     0.8847
   3.7346e+07     1.0477
   9.5277e+08     1.7793
   6.0670e+08     2.0618
   7.6092e+07     1.3346
   2.8935e+07     1.4664
   4.7288e+08     0.3489
   1.6373e+08     0.5803
   6.9428e+08     4.4371
   7.7856e+07     0.8076
   9.6575e+08     0.7284
   7.1520e+07     0.8114
   3.6850e+07     0.8405
   4.2185e+07     0.8225
   8.0016e+08     0.8348
   1.0615e+09     0.6925
   3.1688e+07     1.5471
   2.2139e+08     0.6329
   1.2073e+08     0.7315
   1.9040e+08     0.6726
   9.7502e+07     1.0978
   6.8073e+07     1.4213
   3.6991e+07     1.2428
   3.9388e+07     1.2888
   2.5625e+07     1.2518
   3.0191e+07     0.6705
   7.6348e+07     0.9038
   1.1024e+08     1.6366
   1.1205e+09     2.1421
   2.5844e+07     0.8080
   4.3863e+07     0.9303
   1.7837e+08     0.5039
   5.5325e+07     1.4463
   3.5656e+07     0.6713
   5.4889e+07     1.1159
   3.2307e+08     0.3828
   1.3348e+08     0.7005
   1.0675e+09     2.6180
   1.2689e+08     1.4181
   6.0129e+07     1.4010
   5.8161e+08     2.0662
   2.8069e+08     0.8784
   1.4760e+08     2.3201
   5.0749e+07     1.1457
   9.6065e+07     1.1147
   3.7014e+07     1.1900
   3.3195e+07     0.9274
   7.3184e+07     1.1334
