#   gal ID      M*           rh* 
  816442    3.4930e+07     0.8809
  816462    6.8047e+07     1.0961
  816480    3.4344e+07     0.8376
  816499    7.0532e+07     0.6687
  816523    1.4319e+08     0.9487
  816535    7.4597e+07     0.8311
  816589    9.2863e+07     1.1166
  816600    6.6634e+07     0.7557
  816617    6.0202e+07     0.6168
  816628    1.2314e+08     0.3963
  816650    6.3534e+07     0.8972
  816678    5.9966e+07     0.5392
  816709    4.9172e+07     0.7320
  816730    7.0569e+07     0.8709
  816744    7.8944e+07     0.8606
  816750    5.6958e+07     0.7366
  816766    6.0248e+07     0.8471
  816824    4.9597e+07     0.7983
  816843    4.7738e+07     0.9814
  816866    7.8493e+07     0.4583
  816886    7.1866e+07     0.7895
  816899    5.4727e+07     1.2610
  816914    1.1396e+08     1.4443
  816923    3.9156e+07     0.6487
  816933    8.0312e+07     1.0625
  816953    1.2369e+08     0.8941
  816975    1.0692e+08     0.8787
  816982    4.5023e+07     0.8780
  817065    6.6027e+07     0.7375
  817076    9.2861e+07     1.0397
  817095    3.2165e+07     1.1104
  817117    3.2491e+07     1.1083
  817137    1.7364e+08     0.4896
  817146    7.3500e+07     1.4027
  817160    1.9438e+08     1.0115
  817177    4.0106e+07     1.1827
  817197    7.9553e+07     0.9265
  817208    1.6230e+08     0.3831
  817235    6.6911e+07     0.8731
  817286    4.1181e+07     0.9446
  817302    8.8614e+07     0.5197
  817326    1.1770e+08     1.0592
  817337    4.7474e+07     0.7726
  817355    1.2007e+08     0.6312
  817368    4.3293e+07     0.7601
  817379    5.1653e+07     0.6968
  817429    5.1927e+07     0.7334
  817460    8.0230e+07     1.5641
  817469    5.7404e+07     0.4885
  817494    4.7015e+07     1.0022
  817518    6.2540e+07     0.6418
  817543    7.4686e+07     1.3912
  817557    8.4051e+07     0.8120
  817576    3.9860e+07     0.6793
  817589    6.4015e+07     0.9497
  817601    7.1176e+07     0.8734
  817622    1.2139e+08     0.5325
  817638    2.9264e+07     0.6387
  817655    5.5585e+07     1.0422
  817680    1.0273e+08     0.7596
  817699    4.1768e+07     0.9185
  817719    9.2965e+07     0.8238
  817734    2.5415e+07     1.2447
  817754    7.5055e+07     0.6408
  817793    7.6332e+07     0.4973
  817835    5.3295e+07     0.6835
  817851    3.7073e+07     0.9532
  817876    1.0105e+08     0.5698
  817890    2.5084e+08     0.3429
  817899    5.3680e+07     0.5111
  817913    7.8557e+07     1.0885
  817928    2.9353e+08     1.7299
  817940    6.8443e+07     0.6471
  817961    5.1742e+08     1.4904
  817965    3.6106e+07     0.8507
  817985    1.2353e+08     0.4176
  817999    5.9452e+07     0.8963
  818021    6.8899e+07     0.7748
  818032    9.1882e+07     0.6054
  818047    1.1365e+08     0.5637
  818064    5.5473e+07     1.0415
  818090    4.7261e+07     0.9419
  818107    3.1353e+07     1.1325
  818123    7.8284e+07     0.6409
  818144    1.8812e+08     1.0406
  818161    7.7147e+07     0.9396
  818173    3.3409e+07     1.1914
  818182    1.0671e+08     1.1647
  818196    1.1464e+08     0.8004
  818227    3.6838e+07     0.5764
  818251    6.2981e+07     0.8878
  818273    4.1018e+07     0.9815
  818299    2.9331e+07     0.5921
  818326    7.5664e+07     0.7183
  818339    4.2916e+07     1.0659
  818364    5.2797e+07     0.9653
  818387    3.0239e+07     0.7817
  818425    1.0185e+08     0.4270
  818468    5.5550e+07     0.9672
  818477    6.5135e+07     0.5079
  818494    6.9096e+07     0.6938
  818510    9.8034e+07     1.1284
  818528    3.2456e+07     0.9002
  818541    1.6164e+08     1.0390
  818548    8.6396e+07     0.8983
  818565    9.9391e+07     0.3860
  818584    5.4322e+07     0.7026
  818597    3.6963e+07     0.9654
  818612    2.0265e+08     0.3944
  818620    2.8277e+07     0.5681
  818643    4.7559e+07     0.7488
  818735    5.9026e+07     0.7134
  818771    5.3908e+07     1.0014
  818792    5.3068e+07     0.9006
  818809    1.5059e+08     0.7866
  818819    4.5282e+07     0.8171
  818839    6.6495e+07     0.8398
  818940    6.7615e+07     1.1326
  818960    4.0821e+07     1.1373
  818979    6.7173e+07     1.0442
  818991    8.9685e+07     0.5364
  819009    4.2841e+07     0.5740
  819024    1.0237e+08     0.7379
  819039    5.1304e+07     1.3127
  819069    5.7832e+07     1.2630
  819118    7.6397e+07     0.9054
  819153    5.6159e+07     0.9877
  819159    8.7093e+07     0.4842
  819172    4.4552e+07     1.4867
  819185    2.9538e+07     1.0427
  819239    9.0893e+07     0.4934
  819262    1.2278e+08     0.3598
  819275    6.8468e+07     0.7026
  819287    5.2381e+07     1.0323
  819306    1.0305e+08     1.0941
  819323    5.0068e+07     1.3329
  819347    3.1415e+07     0.6770
  819375    3.0259e+07     1.0562
  819393    4.9079e+07     1.0860
  819416    4.8286e+07     0.7024
  819434    1.2981e+08     0.7329
  819442    4.7135e+07     1.0188
  819453    5.8995e+07     0.6137
  819467    2.4582e+08     1.1721
  819486    1.5299e+08     0.6754
  819501    4.5988e+07     0.8448
  819524    6.1063e+07     0.8815
  819588    1.1541e+08     0.8418
  819643    6.2292e+07     0.7300
  819659    9.7831e+07     0.6314
  819678    1.2076e+08     0.8272
  819734    9.3555e+07     0.9317
  819753    1.3519e+08     1.2675
  819758    5.3116e+07     0.6081
  819771    4.4481e+07     1.2080
  819784    7.4198e+07     0.4912
  819801    6.2077e+07     0.8073
  819861    4.9384e+07     0.6853
  819887    7.9836e+07     0.6547
  819900    9.9323e+07     1.0268
  819925    1.6401e+08     0.5645
  819934    5.3796e+07     0.9465
  819950    3.6045e+08     1.8733
  819959    6.1812e+07     0.5576
  819982    1.3210e+08     1.2828
  819990    5.7437e+07     1.1476
  820016    7.9384e+07     0.4729
  820049    5.0068e+07     0.6065
  820057    3.4021e+07     0.9007
  820072    4.5219e+07     1.1935
  820096    3.5188e+07     0.9636
  820105    7.3810e+07     0.6277
  820122    1.1344e+08     1.3889
  820135    2.1046e+08     1.6091
  820171    5.2732e+07     0.6434
  820198    9.6684e+07     0.6287
  820206    3.6901e+07     0.6108
  820244    3.2828e+07     1.0602
  820267    2.8972e+07     0.6643
  820289    4.6148e+07     1.0235
  820303    7.5273e+07     1.1142
  820310    5.2778e+07     0.5790
  820333    8.3548e+07     0.7139
  820347    8.5355e+07     0.5274
  820360    6.1862e+07     0.9885
  820399    3.2518e+07     0.8793
  820421    5.2618e+07     1.0689
  820446    5.2334e+07     0.8464
  820480    5.7505e+07     1.0072
  820490    3.1151e+07     0.9039
  820519    1.5377e+08     1.0425
  820527    4.8031e+07     1.0149
  820572    2.7630e+07     1.0908
  820597    7.9580e+07     0.7021
  820612    2.7945e+07     0.8385
  820636    1.1042e+08     1.8440
  820665    7.2706e+07     0.7993
  820688    5.5718e+07     0.7907
  820703    3.8082e+07     0.9095
  820723    3.3877e+07     0.5505
  820737    1.0299e+08     1.0443
  820770    6.2425e+07     0.8175
  820814    3.8214e+07     1.0781
  820856    6.6469e+07     0.7953
  820886    3.0002e+07     0.8592
  820899    5.9382e+07     1.0675
  820955    8.7255e+07     0.7087
  820969    3.8113e+07     1.2288
  820988    9.1812e+07     1.0306
  821005    8.6617e+07     1.0596
  821015    1.1152e+09     1.5141
  821016    1.2792e+08     0.9505
  821025    6.8534e+07     0.9477
  821039    7.5090e+07     0.9921
  821053    4.7757e+07     1.2210
  821068    3.1176e+07     1.1436
  821079    3.1038e+08     1.1987
  821112    3.1676e+07     1.1373
  821128    5.3603e+07     0.8203
  821142    3.6399e+07     1.1657
  821165    4.3741e+07     0.8872
  821207    3.0709e+08     1.8606
  821240    1.0085e+08     0.9174
  821249    7.3493e+07     0.9753
  821266    9.3085e+07     0.6827
  821280    3.1700e+07     0.7684
  821290    8.7864e+07     0.7286
  821305    3.0105e+07     0.6423
  821348    3.5242e+07     1.2525
  821397    4.9414e+07     0.4993
  821417    3.4248e+07     0.6068
  821436    3.6310e+07     0.6759
  821460    3.6384e+07     1.1945
  821473    5.6774e+07     0.8300
  821491    5.0059e+07     1.1527
  821515    4.9958e+08     1.2184
  821521    7.5507e+07     0.5529
  821531    5.1192e+07     0.8734
  821585    1.2817e+08     1.0025
  821588    6.7987e+07     0.8631
  821608    4.5327e+07     0.5981
  821625    7.4505e+07     0.8401
  821635    3.2400e+07     0.9156
  821653    1.0595e+08     0.4759
  821701    5.5483e+07     0.9566
  821716    1.7430e+08     0.7564
  821723    1.0571e+08     1.2405
  821729    4.1779e+07     1.0224
  821744    1.3033e+08     1.1459
  821757    6.9139e+07     1.1697
  821785    5.3185e+07     0.6413
  821798    7.9457e+07     1.0529
  821817    3.7000e+07     0.5812
  821837    5.4137e+07     1.1477
  821862    7.6370e+07     1.2888
  821902    2.6850e+07     0.7435
  821924    7.6091e+07     1.0682
  821929    9.4632e+07     0.5747
  821939    6.9693e+07     0.9146
  821947    5.0408e+07     0.7227
  821966    3.7453e+07     0.7676
  821986    8.3272e+07     1.0549
  822007    5.1838e+07     0.9303
  822061    5.5448e+07     0.8607
  822075    1.0849e+08     0.8604
  822085    5.0476e+07     1.1326
  822086    3.8893e+07     1.1167
  822137    3.8114e+07     0.7159
  822155    5.4573e+07     0.7645
  822186    3.1358e+07     0.9942
  822292    3.3546e+07     0.9374
  822305    5.9346e+07     0.5818
  822325    7.0383e+07     0.4555
  822338    7.7495e+07     0.9317
  822356    7.4149e+07     0.7295
  822367    7.1829e+07     0.3976
  822382    7.0773e+07     1.0491
  822439    5.0101e+07     1.0059
  822450    6.0992e+07     1.0504
  822463    8.6550e+07     0.4806
  822501    4.2722e+07     0.7404
  822518    6.5512e+07     0.8491
  822541    5.6895e+07     0.8114
  822559    3.0526e+07     1.2455
  822597    5.9769e+07     0.9693
  822648    3.4241e+07     0.5469
  822669    2.8718e+07     0.9550
  822719    4.7453e+07     0.6323
  822746    2.6050e+07     0.5364
  822824    8.7265e+07     0.7850
  822834    3.0859e+07     0.8917
  822854    4.3761e+07     0.6168
  822900    7.9320e+07     0.7415
  822923    8.5419e+07     0.5337
  822940    5.2738e+07     0.8346
  823018    5.6841e+07     1.0346
  823057    3.3347e+07     1.1753
  823073    7.0403e+07     0.8869
  823085    7.5327e+07     0.5948
  823101    2.7513e+07     0.6138
  823109    3.6067e+07     0.9864
  823142    2.8652e+08     0.5835
  823150    3.3915e+07     0.5530
  823173    1.3343e+08     1.0318
  823182    7.4726e+07     0.7168
  823211    4.7907e+07     0.7528
  823236    2.7371e+07     1.1663
  823258    1.0223e+08     0.5834
  823272    3.3768e+07     1.0791
  823293    4.0341e+08     0.6840
  823312    6.0181e+07     0.8898
  823331    1.4071e+08     0.8090
  823337    3.0255e+07     0.5457
  823348    3.5997e+07     0.7633
  823373    2.6023e+07     0.7570
  823414    6.9347e+07     0.8949
  823464    2.8277e+07     0.8595
  823489    2.1008e+08     0.4091
  823497    5.8232e+07     0.9987
  823514    6.8428e+07     0.5637
  823520    4.4920e+08     1.1208
  823564    3.2132e+07     0.5783
  823704    3.0627e+07     0.7265
  823711    5.5818e+07     0.6076
  823764    6.9113e+07     0.6779
  823777    1.2625e+08     0.9896
  823787    5.2222e+07     1.1444
  823806    5.2499e+07     0.8844
  823919    1.1361e+08     1.1756
  823965    4.1557e+07     1.4740
  824099    3.8379e+07     0.9096
  824115    7.4477e+07     0.5972
  824144    3.9377e+07     1.0647
  824234    8.6429e+07     1.1141
  824247    6.2752e+07     1.1825
  824264    7.8656e+07     0.9246
  824275    3.7899e+07     0.9077
  824293    1.0620e+08     0.6781
  824300    1.9182e+08     0.6872
  824309    2.3403e+08     1.2291
  824325    6.1265e+07     1.0958
  824345    5.3626e+07     1.0351
  824391    4.7057e+07     0.8119
  824407    2.7915e+07     1.1381
  824425    3.0737e+07     1.1369
  824462    6.0619e+07     0.6737
  824469    4.9708e+07     0.4986
  824490    4.8202e+07     0.6175
  824512    4.8651e+07     1.0655
  824572    8.3852e+07     0.8241
  824580    2.6587e+07     1.1414
  824597    2.7107e+07     0.6820
  824619    8.3195e+07     0.8467
  824636    3.5514e+07     0.6268
  824647    1.2578e+08     0.7260
  824656    3.9420e+07     0.8221
  824672    3.8828e+07     0.9649
  824758    6.1149e+07     1.1582
  824772    1.1248e+08     0.4032
  824779    2.5357e+08     1.7099
  824792    8.5651e+07     0.8978
  824803    4.7843e+07     0.6395
  824831    2.5708e+07     0.6787
  824855    1.4673e+08     0.4844
  824868    3.8046e+07     1.1352
  824921    8.4372e+07     1.1682
  824943    1.1334e+08     0.6096
  824948    3.1906e+07     1.3898
  824961    2.6324e+07     0.6625
  824977    5.8653e+07     1.0107
  825005    3.9520e+07     0.9612
  825029    3.8656e+07     0.9619
  825042    6.7632e+08     1.1230
  825121    1.2634e+08     1.2605
  825130    4.1184e+07     0.9797
  825147    9.0241e+07     1.6938
  825181    2.8362e+07     1.0435
  825201    6.6117e+07     1.2282
  825209    5.9961e+07     1.1114
  825222    7.5601e+07     0.8255
  825238    2.2246e+08     0.9892
  825245    3.8730e+07     0.9161
  825265    7.9559e+07     0.8211
  825277    2.6020e+07     0.9248
  825292    8.0952e+07     0.9653
  825303    8.1204e+07     0.8787
  825310    4.5407e+07     0.5614
  825381    3.4111e+07     1.0361
  825403    3.8225e+07     0.9099
  825424    5.6755e+07     0.8765
  825433    2.8554e+07     0.8840
  825449    6.6327e+07     0.8514
  825484    3.5285e+07     0.9845
  825513    1.2139e+08     0.9940
  825532    2.1174e+08     0.3709
  825538    6.6513e+07     0.8471
  825561    4.3413e+07     0.9541
  825600    4.3042e+07     0.5937
  825619    5.6949e+07     0.8467
  825634    4.7834e+07     0.9533
  825651    5.0771e+07     0.9865
  825673    9.2553e+07     1.6646
  825690    8.2531e+07     0.4901
  825702    6.5905e+07     0.6134
  825715    2.6731e+07     0.8997
  825754    3.8373e+07     0.7668
  825800    1.4514e+08     1.2045
  825808    4.9246e+07     1.0548
  825832    2.6382e+07     0.8439
  825883    5.3138e+07     0.9060
  825891    4.7435e+07     1.0138
  825936    4.4339e+07     1.2331
  825953    2.5425e+07     0.7457
  825966    6.0741e+07     0.8869
  825980    2.8233e+07     1.1711
  826014    2.7186e+07     0.8272
  826036    2.9761e+07     1.0132
  826059    3.2257e+07     0.5096
  826098    6.6902e+07     0.9326
  826113    6.8156e+07     0.5187
  826161    5.9111e+07     0.5620
  826173    1.1040e+08     0.7650
  826241    3.0755e+07     0.6788
  826264    4.6321e+07     1.0255
  826283    2.7835e+07     1.1949
  826323    7.8830e+07     0.4878
  826342    9.1091e+07     0.8279
  826380    4.0155e+07     0.7218
  826392    3.6243e+07     0.7169
  826402    3.1495e+07     1.0412
  826438    7.9969e+07     0.7344
  826445    7.1503e+07     1.0923
  826464    5.2199e+07     1.0170
  826477    5.7923e+07     1.1436
  826490    6.2558e+07     0.6141
  826589    7.0790e+07     0.7982
  826604    4.4286e+07     0.8873
  826636    2.7313e+07     1.1320
  826652    5.1290e+07     0.6308
  826666    7.1466e+07     0.9653
  826680    4.2501e+07     1.1756
  826701    3.9316e+07     0.7514
  826724    5.5695e+07     0.6597
  826733    5.7194e+07     0.7530
  826745    4.8136e+07     1.0031
  826760    5.6928e+07     0.7873
  826790    3.0527e+07     0.8678
  826808    2.8371e+07     0.7378
  826822    7.7389e+07     1.1499
  826840    8.1069e+07     0.7480
  826846    3.7549e+07     0.9771
  826870    4.9051e+07     0.6163
  826893    3.7723e+07     0.7232
  826909    7.8262e+07     0.6289
  826925    4.5953e+07     1.0979
  826940    1.3269e+08     1.9002
  826941    8.3921e+07     1.1922
  826943    5.4037e+07     1.0949
  826953    3.1513e+07     1.2042
  826995    6.5184e+07     0.9199
  827008    5.6505e+07     0.9190
  827025    6.3857e+07     0.8533
  827029    5.0996e+07     0.6075
  827084    9.7941e+07     0.8574
  827099    6.2424e+07     0.7653
  827121    3.3423e+07     1.0335
  827136    4.2516e+07     0.8044
  827150    5.2092e+07     1.1075
  827172    2.7459e+07     0.9691
  827244    5.3817e+07     0.9013
  827292    3.1899e+07     0.8057
  827307    1.4443e+08     1.0246
  827320    4.2962e+07     1.0748
  827334    3.0912e+07     0.9618
  827352    7.8291e+07     0.8392
  827360    7.2703e+07     0.9356
  827417    3.8035e+07     1.0464
  827453    6.5886e+07     0.7309
  827497    4.7648e+07     0.6071
  827508    4.7783e+07     0.7958
  827532    4.6555e+07     0.8841
  827556    8.2804e+07     0.7321
  827565    4.8895e+07     0.9388
  827583    3.3603e+07     0.6671
  827604    1.6296e+08     0.4404
  827619    3.0781e+07     1.0868
  827647    2.7348e+07     1.0594
  827666    4.3835e+07     0.6759
  827689    4.8677e+07     0.7379
  827707    4.5876e+07     0.6465
  827755    5.6565e+07     0.9068
  827789    5.0459e+07     0.9073
  827795    4.5499e+07     0.6750
  827808    3.3312e+07     0.9590
  827828    6.5986e+07     1.0896
  827833    1.1339e+08     0.4527
  827871    7.0776e+07     1.1270
  827881    2.9929e+07     0.9004
  827901    1.7788e+08     1.0570
  827906    2.7207e+07     1.0961
  827917    5.1052e+07     0.5486
  827957    4.3602e+07     0.6571
  827971    8.9036e+07     0.4313
  827984    3.7233e+07     0.6840
  828004    3.1574e+07     0.9069
  828009    2.7313e+07     0.9817
  828077    2.5559e+07     0.7814
  828104    2.4454e+08     1.7133
  828107    5.3268e+07     0.7214
  828124    8.3391e+07     0.5670
  828169    8.2623e+07     0.5314
  828189    3.3166e+07     0.6173
  828210    2.0476e+08     1.4715
  828221    3.5515e+07     0.8301
  828278    4.7686e+07     0.7976
  828295    9.0101e+07     0.5558
  828308    3.5386e+07     0.9454
  828334    8.1272e+07     0.9073
  828375    9.1691e+07     0.4703
  828390    7.1236e+07     1.0377
  828401    1.0655e+08     1.2481
  828421    2.3078e+08     1.3064
  828425    3.7940e+07     0.8873
  828438    5.3252e+07     0.8117
  828469    4.7172e+07     1.0672
  828521    2.7262e+08     0.4813
  828524    3.9483e+07     0.7930
  828538    2.5684e+07     0.8527
  828560    4.7269e+07     0.8256
  828575    4.6788e+07     0.8775
  828588    2.9566e+07     1.0066
  828632    4.1567e+07     0.7613
  828647    1.5027e+08     0.6663
  828660    3.3790e+07     0.7255
  828688    6.8530e+07     0.7611
  828729    3.5791e+07     1.2409
  828770    5.4518e+07     0.5644
  828777    3.2475e+07     0.5881
  828793    3.2695e+07     0.8116
  828805    5.5047e+07     0.6387
  828816    2.6753e+07     1.0713
  828835    4.1062e+07     0.5737
  828848    3.6652e+07     1.0576
  828985    7.3263e+07     0.9516
  829017    4.7649e+07     0.8437
  829034    5.3140e+07     0.7799
  829053    6.2083e+07     1.2442
  829060    3.7563e+07     1.0425
  829070    6.5131e+07     0.9992
  829093    3.1652e+07     0.7681
  829105    2.9905e+07     1.1037
  829139    7.8307e+07     0.5251
  829146    2.7792e+07     0.5336
  829190    3.4682e+07     0.9197
  829198    4.9259e+07     0.8951
  829249    9.3581e+07     0.6735
  829262    1.0312e+08     1.2386
  829270    4.1563e+07     0.9524
  829305    2.9267e+07     0.8944
  829329    5.3324e+07     0.7748
  829335    4.0552e+07     0.7595
  829348    2.8344e+07     0.9182
  829415    4.3172e+07     1.0571
  829434    5.4272e+07     1.2706
  829451    6.4255e+07     0.5642
  829458    1.0972e+08     0.5552
  829464    9.2415e+07     0.5029
  829485    3.4328e+07     1.1439
  829504    2.6673e+07     0.6463
  829540    2.8626e+07     0.7194
  829594    1.0859e+08     1.1581
  829603    5.3492e+07     0.8223
  829613    3.4966e+07     0.6280
  829631    5.5594e+07     0.9555
  829667    2.9121e+07     0.6918
  829706    4.5109e+07     1.2150
  829726    4.5263e+07     0.8065
  829737    8.3062e+07     0.7952
  829797    1.7374e+08     1.0530
  829801    2.5597e+07     0.8973
  829826    2.8834e+07     0.6902
  829894    6.4384e+07     0.7375
  829943    3.0324e+07     0.6478
  830079    5.0256e+07     0.6274
  830096    2.6652e+07     0.8471
  830152    4.1145e+07     1.1526
  830181    3.5664e+07     0.6808
  830247    2.2875e+08     0.4072
  830257    3.3535e+07     0.7354
  830277    7.2729e+07     0.8796
  830347    1.5362e+08     0.4042
  830362    4.4290e+07     0.7018
  830403    3.6646e+07     0.6818
  830427    8.0440e+07     1.1508
  830441    3.2046e+07     0.6922
  830459    3.6049e+07     1.0996
  830533    9.2806e+07     1.0077
  830576    5.2230e+07     0.9711
  830594    3.3693e+07     0.9185
  830612    4.4037e+07     1.0535
  830622    2.7265e+07     0.6475
  830642    9.1347e+07     0.4459
  830656    2.6812e+07     1.0913
  830667    2.6700e+07     1.1520
  830691    9.6884e+07     0.7514
  830701    9.3909e+07     0.9969
  830712    7.1515e+07     0.6864
  830747    3.5182e+07     1.0266
  830829    1.2525e+08     1.3025
  830838    5.2510e+07     0.5609
  830856    3.6389e+07     1.0292
  830866    4.1963e+07     0.8975
  830875    9.5057e+07     0.8517
  830880    4.6165e+07     1.0354
  830890    3.0821e+07     0.8939
  830908    7.5750e+08     2.9737
  830910    4.3779e+07     0.7775
  830945    2.5708e+07     0.7476
  830963    2.9410e+07     0.7082
  831014    6.6444e+07     0.8799
  831029    3.6179e+07     0.9743
  831043    3.4156e+07     0.6330
  831105    1.0135e+08     0.7961
  831113    1.2229e+08     1.0098
  831137    4.8904e+07     0.9584
  831183    2.5911e+07     0.9572
  831205    4.9680e+07     0.6084
  831269    1.7820e+08     1.2492
  831278    8.3717e+07     1.2415
  831289    3.3849e+08     2.0122
  831307    3.2387e+07     0.7022
  831332    1.3337e+08     1.6351
  831385    2.5818e+07     0.9625
  831419    6.7517e+07     0.5499
  831435    1.2862e+08     0.7392
  831443    2.8430e+07     1.3675
  831466    3.7980e+07     0.9011
  831519    6.8384e+07     0.9921
  831529    9.2896e+07     0.6334
  831588    3.0605e+07     0.9918
  831652    5.6601e+07     0.6312
  831665    6.5984e+07     1.1566
  831717    3.9826e+07     0.7935
  831739    7.3895e+07     1.0057
  831776    8.4019e+07     0.4747
  831824    5.0949e+07     0.7123
  831858    1.1742e+08     0.6797
  831891    3.2523e+07     1.0087
  831901    7.3396e+07     0.8122
  831933    5.2577e+07     0.8576
  831953    5.0661e+07     0.9099
  831969    5.1532e+07     1.2020
  832010    7.7127e+07     0.6765
  832056    4.4939e+07     0.8457
  832070    1.9609e+08     1.3597
  832075    2.6186e+07     0.9233
  832120    3.6354e+07     0.7417
  832139    4.0379e+07     0.7959
  832152    5.8259e+07     0.7671
  832163    5.9874e+07     0.6092
  832214    6.9643e+07     0.7087
  832266    4.2107e+07     0.8518
  832282    6.9823e+07     0.9376
  832318    5.6679e+07     0.7372
  832331    6.3603e+07     0.5319
  832340    6.6048e+07     1.0326
  832402    7.9062e+07     1.2333
  832434    3.7690e+07     0.8061
  832478    1.3972e+08     0.9857
  832479    4.8316e+07     1.6398
  832501    4.7550e+07     1.0292
  832514    4.8041e+07     2.3260
  832523    8.2906e+07     1.4422
  832552    8.2508e+07     0.7316
  832567    9.1860e+07     1.3039
  832610    7.7352e+07     0.5802
  832741    5.7159e+07     0.5289
  832761    2.7556e+07     0.6776
  832808    5.1000e+07     0.7407
  832820    5.5093e+07     0.4994
  832865    4.1997e+07     0.6818
  832876    2.7694e+07     0.7726
  832891    4.0226e+07     0.6989
  833016    1.2125e+08     1.0165
  833023    3.6215e+07     1.0813
  833052    8.8615e+07     0.9405
  833067    2.9476e+07     0.6456
  833095    5.3140e+07     0.7520
  833107    3.9618e+07     0.9706
  833151    3.3679e+07     1.3091
  833163    3.8390e+07     0.9618
  833179    4.8597e+07     1.0104
  833242    6.2494e+07     0.9578
  833269    2.1149e+08     0.9902
  833273    5.0295e+07     0.9260
  833307    4.0989e+07     0.7367
  833335    4.2596e+07     0.8412
  833353    1.2838e+08     0.9411
  833366    3.1112e+07     0.9251
  833464    6.3676e+07     1.1205
  833477    4.4254e+07     1.0358
  833490    5.7161e+07     1.3145
  833498    5.8592e+07     0.9953
  833507    5.2271e+07     0.5511
  833526    2.7725e+07     0.7141
  833542    3.8825e+07     0.5780
  833554    9.1293e+07     0.7190
  833611    4.7450e+07     0.8357
  833623    9.1866e+07     1.0213
  833755    2.6411e+07     1.1752
  833765    1.1783e+08     0.5668
  833777    5.0672e+07     1.0165
  833797    4.5641e+07     1.2353
  833830    6.9517e+07     1.1207
  833878    6.6865e+07     0.6426
  833935    4.9090e+07     0.9216
  833965    2.5548e+07     1.1436
  834068    3.9197e+07     0.7061
  834090    2.5533e+07     1.6689
  834103    2.6412e+07     1.0746
  834129    3.8416e+07     0.5566
  834154    9.4776e+07     0.4188
  834207    3.4534e+07     1.1159
  834226    3.8761e+07     0.8589
  834263    2.6659e+07     1.0382
  834350    5.8545e+07     0.7227
  834381    2.5502e+07     0.8081
  834434    3.6041e+07     0.8591
  834467    8.1993e+07     0.5051
  834475    2.8519e+07     0.8056
  834489    3.5865e+07     0.6278
  834530    3.0165e+07     0.9223
  834540    4.1926e+07     1.1443
  834551    4.7779e+07     1.1224
  834557    5.0486e+07     0.5995
  834577    8.9830e+07     1.2937
  834602    5.1087e+07     0.4712
  834655    1.8393e+08     0.9325
  834662    4.6946e+07     0.9637
  834677    6.0204e+07     0.6569
  834690    5.4581e+07     0.5624
  834732    4.9485e+07     1.1633
  834751    4.8058e+07     0.8390
  834871    5.0182e+07     0.5795
  834921    5.3408e+07     0.7407
  834959    3.2030e+07     1.0462
  834999    6.9768e+07     1.2818
  835006    2.8154e+07     1.0947
  835046    4.0658e+07     0.5979
  835089    2.8809e+07     0.8207
  835116    3.3217e+07     0.8080
  835125    3.4888e+07     0.6033
  835160    7.3577e+07     1.2893
  835233    6.5555e+07     0.4330
  835265    5.5305e+07     0.7488
  835334    9.5318e+07     0.5844
  835351    4.4371e+07     1.0762
  835363    4.2783e+07     0.9656
  835374    6.6017e+07     0.8837
  835382    1.0917e+08     0.5976
  835469    4.7982e+07     0.7554
  835529    1.6453e+08     1.2334
  835532    7.6916e+07     0.7447
  835542    1.3085e+08     0.7517
  835553    1.4442e+08     1.0276
  835573    7.2601e+07     1.1720
  835587    2.5735e+07     1.0845
  835602    4.6313e+07     0.9253
  835618    3.5433e+07     0.5853
  835631    3.3686e+07     0.7294
  835649    4.3284e+07     0.9467
  835660    1.1202e+08     0.9275
  835666    2.8454e+07     0.5756
  835702    3.0905e+07     0.9900
  835722    4.5894e+07     1.0358
  835729    5.9678e+07     1.0409
  835748    3.7953e+07     0.5848
  835784    6.2675e+07     0.6342
  835816    3.0132e+07     1.0771
  835861    5.0184e+07     0.9806
  835875    8.2730e+07     1.0661
  836016    3.5591e+07     1.0295
  836025    5.7403e+07     1.1522
  836064    8.1134e+07     1.0138
  836074    4.5355e+07     0.7458
  836089    2.7139e+07     0.7457
  836104    2.6455e+07     0.6764
  836149    4.4792e+07     0.8856
  836181    5.2154e+07     1.0721
  836190    4.0845e+07     0.6926
  836252    2.5393e+07     0.8816
  836343    7.7123e+07     0.9929
  836352    5.7279e+07     0.4372
  836364    3.9736e+08     1.7246
  836496    5.0878e+07     0.6111
  836504    3.3107e+07     1.1423
  836537    3.9504e+07     0.8640
  836582    7.2572e+07     0.8013
  836622    2.8609e+07     0.6942
  836633    4.1997e+07     0.6030
  836658    3.1345e+07     0.7420
  836667    3.5589e+07     1.0518
  836704    6.9422e+07     0.9888
  836712    2.8986e+07     1.0644
  836730    3.1358e+07     0.9938
  836754    5.8778e+07     1.2793
  836789    2.5362e+07     0.5970
  836798    2.6089e+07     0.6060
  836813    6.1619e+07     0.8447
  836828    7.2334e+07     0.7418
  836929    4.0364e+07     0.7474
  836958    8.6161e+07     1.0439
  836986    7.1785e+07     0.9487
  836991    4.2313e+07     1.0214
  837102    2.6496e+07     0.9952
  837140    5.0445e+07     1.4938
  837151    1.8868e+08     1.2492
  837153    1.5140e+08     0.4008
  837158    1.5603e+08     0.5302
  837169    2.5760e+07     1.1163
  837181    4.9083e+07     1.0422
  837220    2.7388e+08     1.1463
